instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
CopsAndRobbers-PT-CRL005X001	CTLC	166	0.10	82044	16	16	0	0	16/39	rc=0
ShieldRVs-PT-001A	CTLC	171	0.06	81720	16	16	0	0	14/22	rc=0
ShieldRVs-PT-001A	CTLF	171	0.07	81608	16	16	0	0	14/22	rc=0
CircularTrains-PT-012	CTLC	195	0.10	81836	16	16	0	0		rc=0
TokenRing-PT-005	CTLC	166	0.21	82632	16	16	0	0	156/156	rc=0
CircularTrains-PT-012	CTLF	195	0.10	81728	16	16	0	0		rc=0
TokenRing-PT-005	CTLF	166	0.22	86656	16	16	0	0	156/156	rc=0
DoubleExponent-PT-001	CTLC	149	0.28	83660	16	16	0	0	8/48	rc=0
DoubleExponent-PT-001	CTLF	149	0.30	84096	16	16	0	0	8/48	rc=0
AutonomousCar-PT-01a	CTLC	227	0.06	81328	16	16	0	0	10/35	rc=0
StigmergyElection-PT-03a	CTLC	227	0.05	80852	16	16	0	0	18/118	rc=0
StigmergyElection-PT-03a	CTLF	227	0.05	80816	16	16	0	0	18/118	rc=0
AutonomousCar-PT-01a	CTLF	227	0.07	81788	16	16	0	0	10/35	rc=0
IOTPpurchase-PT-C01M01P01D01	CTLC	204	0.17	83016	16	16	0	0		rc=0
IOTPpurchase-PT-C01M01P01D01	CTLF	204	0.15	82476	16	16	0	0		rc=0
Philosophers-PT-000005	CTLC	243	0.06	80876	16	16	0	0		rc=0
AutoFlight-PT-01a	CTLC	253	0.06	80988	16	16	0	0	6/30	rc=0
AutoFlight-PT-01a	CTLF	253	0.06	81144	16	16	0	0	6/30	rc=0
Philosophers-PT-000005	CTLF	243	0.18	81852	16	16	0	0		rc=0
PhilosophersDyn-PT-03	CTLC	325	0.35	83712	16	16	0	0	12/84	rc=0
NQueens-PT-05	CTLC	462	0.29	83648	16	16	0	0		rc=0
LamportFastMutEx-PT-2	CTLF	380	0.32	83144	16	16	0	0	36/96	rc=0
LamportFastMutEx-PT-2	CTLC	380	0.35	82420	16	16	0	0	36/96	rc=0
ShieldRVt-PT-002A	CTLC	513	0.04	80720	16	16	0	0		rc=0
ShieldRVt-PT-002A	CTLF	513	0.03	80264	16	16	0	0		rc=0
PhilosophersDyn-PT-03	CTLF	325	0.49	85188	16	16	0	0	12/84	rc=0
TwoPhaseLocking-PT-nC00010vD	CTLC	503	0.11	82276	16	16	0	0	1/6	rc=0
TwoPhaseLocking-PT-nC00010vD	CTLF	503	0.07	81248	16	16	0	0	1/6	rc=0
NQueens-PT-05	CTLF	462	0.33	83728	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00010vN	CTLC	624	0.08	81424	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00010vN	CTLF	624	0.08	81636	16	16	0	0		rc=0
StigmergyCommit-PT-02a	CTLF	695	0.17	83484	16	16	0	0	36/204	rc=0
StigmergyCommit-PT-02a	CTLC	695	0.19	84264	16	16	0	0	36/204	rc=0
CopsAndRobbers-PT-KFL010N005K002X001	CTLF	620	0.22	85204	16	16	0	0	50/93	rc=0
NeoElection-PT-2	CTLF	241	0.92	92404	16	16	0	0	5/357	rc=0
CopsAndRobbers-PT-KFL010N005K002X001	CTLC	620	0.35	87760	16	16	0	0	50/93	rc=0
StigmergyElection-PT-04a	CTLC	977	0.07	81656	16	16	0	0	24/218	rc=0
SimpleLoadBal-PT-02	CTLF	832	0.12	82384	16	16	0	0	13/45	rc=0
SimpleLoadBal-PT-02	CTLC	832	0.14	82400	16	16	0	0	13/45	rc=0
StigmergyElection-PT-04a	CTLF	977	0.07	81544	16	16	0	0	24/218	rc=0
RwMutex-PT-r0010w0010	CTLC	1034	0.20	82284	16	16	0	0		rc=0
NeoElection-PT-2	CTLC	241	1.41	101000	16	16	0	0	5/357	rc=0
QuasiCertifProtocol-PT-02	CTLF	1029	0.32	85660	16	16	0	0	26/56	rc=0
SieveSingleMsgMbox-PT-d0m04	CTLC	702	0.65	93600	16	16	0	0	16/73	rc=0
DrinkVendingMachine-PT-02	CTLC	1024	0.40	84988	16	16	0	0		rc=0
DrinkVendingMachine-PT-02	CTLF	1024	0.42	84904	16	16	0	0		rc=0
SieveSingleMsgMbox-PT-d0m04	CTLF	702	0.72	94956	16	16	0	0	16/73	rc=0
QuasiCertifProtocol-PT-02	CTLC	1029	0.49	86220	16	16	0	0	26/56	rc=0
RwMutex-PT-r0010w0010	CTLF	1034	0.23	82504	16	16	0	0		rc=0
UtilityControlRoom-PT-Z2T4N02	CTLC	1092	0.16	84232	16	16	0	0		rc=0
RwMutex-PT-r0010w0020	CTLF	1044	0.25	82640	16	16	0	0		rc=0
UtilityControlRoom-PT-Z2T4N02	CTLF	1092	0.20	84480	16	16	0	0		rc=0
RwMutex-PT-r0010w0020	CTLC	1044	0.36	83164	16	16	0	0		rc=0
ResAllocation-PT-R003C005	CTLC	1200	0.11	82648	16	16	0	0	5/20	rc=0
ShieldIIPt-PT-001A	CTLC	1281	0.04	80772	16	16	0	0		rc=0
ResAllocation-PT-R003C005	CTLF	1200	0.14	83232	16	16	0	0	5/20	rc=0
ShieldIIPt-PT-001A	CTLF	1281	0.05	80864	16	16	0	0		rc=0
GPUForwardProgress-PT-04a	CTLC	1373	0.05	81040	16	16	0	0	5/29	rc=0
RwMutex-PT-r0010w0050	CTLF	1074	0.45	85080	16	16	0	0		rc=0
GPUForwardProgress-PT-04a	CTLF	1373	0.07	81496	16	16	0	0	5/29	rc=0
RwMutex-PT-r0010w0050	CTLC	1074	0.53	84196	16	16	0	0		rc=0
HouseConstruction-PT-00002	CTLC	1501	0.10	82440	16	16	0	0	1/18	rc=0
HouseConstruction-PT-00002	CTLF	1501	0.10	83076	16	16	0	0	1/18	rc=0
RobotManipulation-PT-00002	CTLF	1430	0.16	84148	16	16	0	0		rc=0
RobotManipulation-PT-00002	CTLC	1430	0.20	84716	16	16	0	0		rc=0
Railroad-PT-005	CTLC	1838	0.29	84840	16	16	0	0	6/56	rc=0
Railroad-PT-005	CTLF	1838	0.30	85168	16	16	0	0	6/56	rc=0
SharedMemory-PT-000005	CTLF	1863	0.25	82320	16	16	0	0		rc=0
SharedMemory-PT-000005	CTLC	1863	0.29	82752	16	16	0	0		rc=0
RwMutex-PT-r0010w0100	CTLF	1124	9.41	89548	16	16	0	0		rc=0
Eratosthenes-PT-020	CTLC	2048	0.04	81028	16	16	0	0		rc=0
Eratosthenes-PT-020	CTLF	2048	0.07	82024	16	16	0	0		rc=0
RwMutex-PT-r0010w0100	CTLC	1124	11.82	88764	16	16	0	0		rc=0
RwMutex-PT-r0010w0500	CTLC	1524	59.02	130024	0	0	0	16		rc=0
RwMutex-PT-r0010w0500	CTLF	1524	59.02	129948	0	0	0	16		rc=0
FileSystem-PT-N02I05B05	CTLC	1632	59.01	116896	1	1	0	15		rc=0
FileSystem-PT-N02I05B05	CTLF	1632	59.00	110148	2	2	0	14		rc=0
AutonomousCar-PT-02a	CTLC	2314	0.20	86740	16	16	0	0	15/69	rc=0
AutonomousCar-PT-02a	CTLF	2314	0.21	85372	16	16	0	0	15/69	rc=0
RwMutex-PT-r0010w1000	CTLC	2024	59.04	175608	0	0	0	16		rc=0
RwMutex-PT-r0010w1000	CTLF	2024	59.04	166040	0	0	0	16		rc=0
BridgeAndVehicles-PT-V04P05N02	CTLC	2874	0.93	97472	16	16	0	0	32/52	rc=0
BridgeAndVehicles-PT-V04P05N02	CTLF	2874	1.33	103724	16	16	0	0	32/52	rc=0
IBM319-PT-none	CTLF	2482	7.56	125320	16	16	0	0	2/178	rc=0
ServersAndClients-PT-100020	CTLC	2201	59.08	153856	0	0	0	16		rc=0
IBM319-PT-none	CTLC	2482	10.49	115864	16	16	0	0	2/178	rc=0
FMS-PT-00002	CTLC	3444	0.05	81052	16	16	0	0		rc=0
FMS-PT-00002	CTLF	3444	0.05	80880	16	16	0	0		rc=0
ServersAndClients-PT-100020	CTLF	2201	59.08	161096	0	0	0	16		rc=0
ShieldRVs-PT-001B	CTLC	3596	4.19	107004	16	16	0	0	21/48	rc=0
ShieldRVs-PT-001B	CTLF	3596	3.61	106672	16	16	0	0	21/48	rc=0
RingSingleMessageInMbox-PT-d0m005	CTLC	2662	17.28	186452	16	16	0	0	22/59	rc=0
RingSingleMessageInMbox-PT-d0m005	CTLF	2662	38.25	329020	16	16	0	0	22/59	rc=0
RwMutex-PT-r0010w2000	CTLC	3024	59.09	390944	0	0	0	16		rc=0
DNAwalker-PT-01track12Block1	CTLC	3795	0.23	86448	16	16	0	0	69/82	rc=0
RwMutex-PT-r0010w2000	CTLF	3024	59.09	391000	0	0	0	16		rc=0
CloudOpsManagement-PT-00002by00001	CTLC	3857	0.07	81408	16	16	0	0	3/29	rc=0
DNAwalker-PT-01track12Block1	CTLF	3795	0.30	88720	16	16	0	0	69/82	rc=0
CloudOpsManagement-PT-00002by00001	CTLF	3857	0.13	83196	16	16	0	0	3/29	rc=0
StigmergyCommit-PT-03a	CTLC	4055	0.24	85208	16	16	0	0	48/332	rc=0
StigmergyCommit-PT-03a	CTLF	4055	0.30	86492	16	16	0	0	48/332	rc=0
EGFr-PT-02010	CTLC	4200	0.44	91824	16	16	0	0	60/68	rc=0
EGFr-PT-02010	CTLF	4200	0.47	91596	16	16	0	0	60/68	rc=0
SieveSingleMsgMbox-PT-d1m04	CTLC	3262	59.01	194984	0	0	0	16	26/749	rc=0
StigmergyElection-PT-05a	CTLC	4411	0.12	83804	16	16	0	0	30/450	rc=0
StigmergyElection-PT-05a	CTLF	4411	0.10	83800	16	16	0	0	30/450	rc=0
SafeBus-PT-03	CTLC	4650	0.81	92480	16	16	0	0	27/91	rc=0
SieveSingleMsgMbox-PT-d1m04	CTLF	3262	59.01	136848	0	0	0	16	26/749	rc=0
CloudDeployment-PT-2a	CTLC	4807	0.26	85256	16	16	0	0	22/174	rc=0
SafeBus-PT-03	CTLF	4650	1.04	97160	16	16	0	0	27/91	rc=0
CloudDeployment-PT-2a	CTLF	4807	0.26	85008	16	16	0	0	22/174	rc=0
DNAwalker-PT-03track12BlockBoth	CTLF	5248	0.34	89216	16	16	0	0	71/84	rc=0
DNAwalker-PT-03track12BlockBoth	CTLC	5248	0.41	92224	16	16	0	0	71/84	rc=0
DNAwalker-PT-02track12Block2	CTLF	5459	0.26	87020	16	16	0	0	71/84	rc=0
DNAwalker-PT-02track12Block2	CTLC	5459	0.32	88644	16	16	0	0	71/84	rc=0
Dekker-PT-010	CTLF	6144	0.26	86168	16	16	0	0	10/120	rc=0
Dekker-PT-010	CTLC	6144	0.29	86816	16	16	0	0	10/120	rc=0
ResAllocation-PT-R010C002	CTLC	6144	1.93	115468	16	16	0	0	2/22	rc=0
ResAllocation-PT-R010C002	CTLF	6144	2.85	130624	16	16	0	0	2/22	rc=0
SieveSingleMsgMbox-PT-d2m04	CTLC	3601	59.02	130156	0	0	0	16		rc=0
SieveSingleMsgMbox-PT-d2m04	CTLF	3601	59.03	313140	2	2	0	14	14/1954	rc=0
AutoFlight-PT-02a	CTLC	6949	0.38	88736	16	16	0	0	10/55	rc=0
TwoPhaseLocking-PT-nC00020vD	CTLC	7006	0.54	92100	16	16	0	0	1/6	rc=0
AutoFlight-PT-02a	CTLF	6949	1.15	103184	16	16	0	0	10/55	rc=0
Raft-PT-02	CTLC	7381	0.06	81412	16	16	0	0	12/52	rc=0
Raft-PT-02	CTLF	7381	0.05	80620	16	16	0	0	12/52	rc=0
TwoPhaseLocking-PT-nC00020vD	CTLF	7006	0.48	91596	16	16	0	0	1/6	rc=0
DoubleExponent-PT-002	CTLC	3708	59.01	177980	13	13	0	3	21/98	rc=0
PhaseVariation-PT-D02CS010	CTLC	7716	0.38	87176	16	16	0	0		rc=0
PhaseVariation-PT-D02CS010	CTLF	7716	0.53	90020	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLC	7424	2.00	106488	16	16	0	0	16/28	rc=0
TwoPhaseLocking-PT-nC00020vN	CTLF	7997	0.51	93656	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00020vN	CTLC	7997	0.60	93828	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLC	8001	0.06	81396	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLF	8001	0.07	82280	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLC	8193	0.05	81564	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLF	8193	0.04	80772	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLF	7424	4.15	142812	16	16	0	0	16/28	rc=0
GlobalResAllocation-PT-03	CTLC	6320	8.46	142884	16	16	0	0		rc=0
GlobalResAllocation-PT-03	CTLF	6320	17.11	241200	16	16	0	0		rc=0
DoubleExponent-PT-002	CTLF	3708	59.01	152912	11	11	0	5	21/98	rc=0
ServersAndClients-PT-100040	CTLC	4201	59.07	198552	0	0	0	16		rc=0
ServersAndClients-PT-100040	CTLF	4201	59.06	198572	0	0	0	16		rc=0
PGCD-PT-D02N005	CTLF	8484	1.72	102732	16	16	0	0	3/9	rc=0
ShieldIIPs-PT-001A	CTLC	9143	0.58	97416	16	16	0	0	14/27	rc=0
PGCD-PT-D02N005	CTLC	8484	2.69	109936	16	16	0	0	3/9	rc=0
ShieldIIPs-PT-001A	CTLF	9143	0.91	104692	16	16	0	0	14/27	rc=0
GPPP-PT-C0001N0000000001	CTLC	10380	0.82	96504	16	16	0	0	1/22	rc=0
CryptoMiner-PT-D03N010	CTLC	10636	0.25	87276	16	16	0	0	4/12	rc=0
CryptoMiner-PT-D03N010	CTLF	10636	0.34	88320	16	16	0	0	4/12	rc=0
GPPP-PT-C0001N0000000001	CTLF	10380	1.00	96828	16	16	0	0	1/22	rc=0
ServersAndClients-PT-100080	CTLC	8201	59.13	291720	0	0	0	16		rc=0
ServersAndClients-PT-100080	CTLF	8201	59.13	283480	0	0	0	16		rc=0
IBM703-PT-none	CTLC	8370	59.02	335388	4	4	0	12	19/284	rc=0
IBM703-PT-none	CTLF	8370	59.02	331768	3	3	0	13	19/284	rc=0
Sudoku-PT-AN03	CTLC	11776	15.49	118752	16	16	0	0		rc=0
Sudoku-PT-AN03	CTLF	11776	16.60	126056	16	16	0	0		rc=0
ServersAndClients-PT-200040	CTLC	8401	59.13	378244	0	0	0	16		rc=0
PGCD-PT-D02N006	CTLC	15670	2.12	103308	16	16	0	0	3/9	rc=0
PGCD-PT-D02N006	CTLF	15670	1.87	103328	16	16	0	0	3/9	rc=0
ShieldRVs-PT-002A	CTLC	16021	1.19	118436	16	16	0	0	30/41	rc=0
ShieldRVs-PT-002A	CTLF	16021	1.14	117672	16	16	0	0	30/41	rc=0
ServersAndClients-PT-200040	CTLF	8401	59.13	378232	0	0	0	16		rc=0
DBSingleClientW-PT-d0m04	CTLC	13654	37.06	155020	16	16	0	0	87/150	rc=0
DBSingleClientW-PT-d0m04	CTLF	13654	57.07	263644	16	16	0	0	87/150	rc=0
SupplyChain-PT-00005	CTLC	14258	59.01	174864	5	5	0	11		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLC	16587	0.36	90944	16	16	0	0		rc=0
SupplyChain-PT-00005	CTLF	14258	59.01	175992	3	3	0	13		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLF	16587	0.42	92752	16	16	0	0		rc=0
IBM5964-PT-none	CTLC	15546	59.01	139816	7	7	0	9	1/139	rc=0
IBM5964-PT-none	CTLF	15546	59.01	139516	7	7	0	9	1/139	rc=0
CopsAndRobbers-PT-HRL014X002	CTLC	17158	8.12	175448	16	16	0	0	71/158	rc=0
LamportFastMutEx-PT-3	CTLC	19742	3.69	97072	16	16	0	0	72/156	rc=0
CopsAndRobbers-PT-HRL014X002	CTLF	17158	14.07	206708	16	16	0	0	71/158	rc=0
StigmergyElection-PT-06a	CTLC	20473	0.12	90220	16	16	0	0	36/1042	rc=0
StigmergyElection-PT-06a	CTLF	20473	0.12	90300	16	16	0	0	36/1042	rc=0
FlexibleBarrier-PT-04a	CTLC	20737	0.05	80568	16	16	0	0		rc=0
FlexibleBarrier-PT-04a	CTLF	20737	0.09	81788	16	16	0	0		rc=0
Peterson-PT-2	CTLC	20754	1.20	95508	16	16	0	0	30/126	rc=0
ServersAndClients-PT-100160	CTLC	16201	59.23	444296	0	0	0	16		rc=0
ServersAndClients-PT-100160	CTLF	16201	59.22	449004	0	0	0	16		rc=0
Peterson-PT-2	CTLF	20754	2.33	99912	16	16	0	0	30/126	rc=0
AutonomousCar-PT-03a	CTLC	22521	0.47	96880	16	16	0	0	20/121	rc=0
AutonomousCar-PT-03a	CTLF	22521	0.65	101264	16	16	0	0	20/121	rc=0
NeighborGrid-PT-d2n3m1c12	CTLC	24310	0.27	87192	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1c12	CTLF	24310	0.12	83516	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLC	24310	0.21	86296	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLF	24310	0.13	82840	16	16	0	0		rc=0
LamportFastMutEx-PT-3	CTLF	19742	9.39	135616	16	16	0	0	72/156	rc=0
ShieldRVt-PT-001B	CTLF	21947	7.59	117524	16	16	0	0	19/53	rc=0
StigmergyCommit-PT-04a	CTLC	25867	0.38	90556	16	16	0	0	60/592	rc=0
StigmergyCommit-PT-04a	CTLF	25867	0.25	87348	16	16	0	0	60/592	rc=0
ShieldRVt-PT-001B	CTLC	21947	9.89	132832	16	16	0	0	19/53	rc=0
ServersAndClients-PT-200080	CTLC	16401	59.23	622740	0	0	0	16		rc=0
SieveSingleMsgMbox-PT-d0m06	CTLC	26057	24.92	223168	16	16	0	0	27/73	rc=0
ServersAndClients-PT-200080	CTLF	16401	59.23	625588	0	0	0	16		rc=0
ClientsAndServers-PT-N0001P0	CTLC	27576	22.64	222484	16	16	0	0	1/18	rc=0
BART-PT-002	CTLC	17424	59.03	432996	0	0	0	16		rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLC	29812	0.51	96368	16	16	0	0	8/24	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLF	29812	0.23	87956	16	16	0	0	8/24	rc=0
BART-PT-002	CTLF	17424	59.03	432100	0	0	0	16		rc=0
Anderson-PT-04	CTLF	29641	4.07	113404	16	16	0	0	136/200	rc=0
Anderson-PT-04	CTLC	29641	8.22	154516	16	16	0	0	136/200	rc=0
Parking-PT-104	CTLC	31745	3.14	136560	16	16	0	0	8/97	rc=0
Parking-PT-104	CTLF	31745	3.81	146608	16	16	0	0	8/97	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLF	26057	44.19	575840	16	16	0	0	27/73	rc=0
ClientsAndServers-PT-N0001P0	CTLF	27576	27.90	239732	16	16	0	0	1/18	rc=0
ParamProductionCell-PT-1	CTLC	25632	59.01	273932	15	15	0	1	31/202	rc=0
ParamProductionCell-PT-1	CTLF	25632	59.01	181096	13	13	0	3	31/202	rc=0
EisenbergMcGuire-PT-03	CTLF	31265	26.42	165976	16	16	0	0	99/216	rc=0
EisenbergMcGuire-PT-03	CTLC	31265	45.72	216008	16	16	0	0	99/216	rc=0
ServersAndClients-PT-100320	CTLC	32201	59.46	516056	0	0	0	16		rc=0
JoinFreeModules-PT-0003	CTLC	35937	0.08	83200	16	16	0	0	6/25	rc=0
JoinFreeModules-PT-0003	CTLF	35937	0.07	82544	16	16	0	0	6/25	rc=0
Murphy-PT-D1N010	CTLC	39780	1.07	96944	16	16	0	0	2/14	rc=0
ServersAndClients-PT-100320	CTLF	32201	59.39	518436	0	0	0	16		rc=0
Murphy-PT-D1N010	CTLF	39780	0.85	99548	16	16	0	0	2/14	rc=0
HexagonalGrid-PT-110	CTLC	40193	1.02	104072	16	16	0	0		rc=0
SmartHome-PT-01	CTLC	43201	0.06	81864	16	16	0	0	3/113	rc=0
SmartHome-PT-01	CTLF	43201	0.04	80828	16	16	0	0	3/113	rc=0
HexagonalGrid-PT-110	CTLF	40193	1.10	106776	16	16	0	0		rc=0
AirplaneLD-PT-0010	CTLC	43463	0.10	81864	16	16	0	0	19/88	rc=0
AirplaneLD-PT-0010	CTLF	43463	0.14	81940	16	16	0	0	19/88	rc=0
ERK-PT-000010	CTLF	47047	0.71	94008	16	16	0	0		rc=0
ERK-PT-000010	CTLC	47047	1.59	100560	16	16	0	0		rc=0
ServersAndClients-PT-200160	CTLC	32401	59.46	606020	0	0	0	16		rc=0
ServersAndClients-PT-200160	CTLF	32401	59.48	615900	0	0	0	16		rc=0
ServersAndClients-PT-400080	CTLC	32801	59.46	786108	0	0	0	16		rc=0
ServersAndClients-PT-400080	CTLF	32801	59.43	785816	0	0	0	16		rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLC	33708	59.06	388052	0	0	0	16		rc=0
RefineWMG-PT-002002	CTLC	58320	0.20	88420	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLF	58320	0.12	84520	16	16	0	0		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLC	57040	8.87	115900	16	16	0	0		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLF	57040	16.36	207660	16	16	0	0		rc=0
TokenRing-PT-010	CTLC	58905	9.45	152568	16	16	0	0	1111/1111	rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLF	33708	59.06	388112	0	0	0	16		rc=0
Referendum-PT-0010	CTLC	59050	0.12	81384	16	16	0	0		rc=0
Referendum-PT-0010	CTLF	59050	0.03	80236	16	16	0	0		rc=0
TokenRing-PT-010	CTLF	58905	21.24	177560	16	16	0	0	1111/1111	rc=0
ShieldPPPs-PT-001A	CTLC	61496	4.52	187236	16	16	0	0	14/29	rc=0
Philosophers-PT-000010	CTLF	59049	14.11	163316	16	16	0	0		rc=0
ShieldPPPs-PT-001A	CTLF	61496	5.17	196020	16	16	0	0	14/29	rc=0
Philosophers-PT-000010	CTLC	59049	19.72	161400	16	16	0	0		rc=0
Szymanski-PT-a02	CTLC	62187	5.54	208552	16	16	0	0	25/224	rc=0
Szymanski-PT-a02	CTLF	62187	8.33	216168	16	16	0	0	25/224	rc=0
PermAdmissibility-PT-01	CTLC	52537	59.01	98900	0	0	0	16		rc=0
PermAdmissibility-PT-01	CTLF	52537	59.01	99504	0	0	0	16		rc=0
LastZero-PT-N08	CTLC	52919	59.02	342088	0	0	0	16	240/857	rc=0
LastZero-PT-N08	CTLF	52919	59.02	274496	1	1	0	15	240/857	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLC	62547	59.02	577956	4	4	0	12	22/59	rc=0
SmartHome-PT-02	CTLC	86401	0.05	81560	16	16	0	0	3/127	rc=0
SmartHome-PT-02	CTLF	86401	0.05	81264	16	16	0	0	3/127	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLF	62547	59.02	633424	2	2	0	14	22/59	rc=0
ServersAndClients-PT-200320	CTLC	64401	59.95	825496	0	0	0	16		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLC	87552	0.94	107520	16	16	0	0		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLF	87552	0.92	112984	16	16	0	0		rc=0
ServersAndClients-PT-200320	CTLF	64401	59.95	854216	0	0	0	16		rc=0
SatelliteMemory-PT-X00100Y0003	CTLC	76358	59.01	413616	6	6	0	10	3/10	rc=0
ServersAndClients-PT-400160	CTLC	64801	59.89	942564	0	0	0	16		rc=0
StigmergyElection-PT-07a	CTLC	96723	0.29	110472	16	16	0	0	42/2618	rc=0
StigmergyElection-PT-07a	CTLF	96723	0.28	110492	16	16	0	0	42/2618	rc=0
ServersAndClients-PT-400160	CTLF	64801	59.85	897300	0	0	0	16		rc=0
SwimmingPool-PT-01	CTLC	89621	15.40	261544	16	16	0	0		rc=0
SatelliteMemory-PT-X00100Y0003	CTLF	76358	59.01	361480	6	6	0	10	3/10	rc=0
SwimmingPool-PT-01	CTLF	89621	21.96	275716	16	16	0	0		rc=0
TriangularGrid-PT-1200	CTLC	109552	5.93	198012	16	16	0	0		rc=0
SimpleLoadBal-PT-05	CTLC	116176	5.95	160508	16	16	0	0	27/180	rc=0
TriangularGrid-PT-1200	CTLF	109552	7.09	274220	16	16	0	0		rc=0
SimpleLoadBal-PT-05	CTLF	116176	5.48	158140	16	16	0	0	27/180	rc=0
AutonomousCar-PT-01b	CTLC	117338	10.54	140968	16	16	0	0	22/132	rc=0
AutonomousCar-PT-01b	CTLF	117338	6.48	135620	16	16	0	0	22/132	rc=0
CANConstruction-PT-005	CTLC	97527	41.19	329684	16	16	0	0	50/140	rc=0
